  -40.0000   15.0000    6.3503
  -40.0000   20.0000    6.2024
  -40.0000   25.0000    6.0731
  -40.0000   30.0000    5.9508
  -40.0000   35.0000    5.8119
  -40.0000   40.0000    5.7100
  -40.0000   45.0000    5.7073
  -40.0000   50.0000    5.7047
  -40.0000   55.0000    5.6910
  -40.0000   60.0000    5.6771
  -40.0000   65.0000    5.6526
  -40.0000   70.0000    5.6200
  -40.0000   75.0000    5.6336
  -40.0000   80.0000    5.6393
  -40.0000   85.0000    5.6168
  -40.0000   90.0000    5.6160
  -40.0000   95.0000    5.6046
  -40.0000  100.0000    5.6040
  -40.0000  105.0000    5.6563
  -40.0000  110.0000    5.6870
  -40.0000  115.0000    5.6997
  -40.0000  120.0000    5.7235
  -40.0000  125.0000    5.7935
  -40.0000  130.0000    5.8531
  -40.0000  135.0000    5.8684
  -40.0000  140.0000    5.8254
  -40.0000  145.0000    5.7867
  -40.0000  150.0000    5.7546
  -40.0000  155.0000    5.7078
  -40.0000  160.0000    5.7310
  -40.0000  165.0000    5.7964
  -40.0000  170.0000    5.7790
  -40.0000  175.0000    5.8858
  -40.0000  180.0000    5.9325
  -40.0000  185.0000    5.9275
  -40.0000  190.0000    5.8733
  -40.0000  195.0000    5.7359
  -40.0000  200.0000    5.4795
  -40.0000  205.0000    5.1904
  -40.0000  210.0000    4.9215
  -40.0000  215.0000    4.6935
  -40.0000  220.0000    4.4984
  -40.0000  225.0000    4.3339
  -40.0000  230.0000    4.2020
  -40.0000  235.0000    4.1059
  -40.0000  240.0000    4.0408
  -40.0000  245.0000    3.9962
  -40.0000  250.0000    3.9686
  -40.0000  255.0000    3.9554
  -40.0000  260.0000    3.9339
  -40.0000  265.0000    3.9927
  -40.0000  270.0000    4.1230
  -40.0000  275.0000    4.3362
  -40.0000  280.0000    4.6171
  -40.0000  285.0000    4.9999
  -40.0000  290.0000    5.4127
  -40.0000  295.0000    5.8287
  -40.0000  300.0000    6.1750
  -40.0000  305.0000    6.3345
  -40.0000  310.0000    6.5042
  -40.0000  315.0000    6.6290
  -40.0000  320.0000    6.7695
  -40.0000  325.0000    6.9105
  -40.0000  330.0000    7.0537
  -40.0000  335.0000    7.1424
  -40.0000  340.0000    7.1602
  -40.0000  345.0000    7.1369
  -40.0000  350.0000    7.0491
  -40.0000  355.0000    6.9571
  -40.0000  360.0000    6.8111
  -35.0000    0.0000    6.8575
  -35.0000    5.0000    6.7035
  -35.0000   10.0000    6.5490
  -35.0000   15.0000    6.3975
  -35.0000   20.0000    6.2525
  -35.0000   25.0000    6.1299
  -35.0000   30.0000    6.0230
  -35.0000   35.0000    5.9236
  -35.0000   40.0000    5.8351
  -35.0000   45.0000    5.8263
  -35.0000   50.0000    5.8176
  -35.0000   55.0000    5.7902
  -35.0000   60.0000    5.7628
  -35.0000   65.0000    5.7584
  -35.0000   70.0000    5.7541
  -35.0000   75.0000    5.7680
  -35.0000   80.0000    5.7819
  -35.0000   85.0000    5.7513
  -35.0000   90.0000    5.7231
  -35.0000   95.0000    5.7089
